city,date,temp,humidity,description,wind_speed
Pune,2025-04-24 11:30:00,3.6152331830521676,2.7080508677686543,few clouds,-11.512925464970229
Pune,2025-04-24 14:30:00,3.6714791938219333,2.6390580439007176,broken clouds,-11.512925464970229
Pune,2025-04-24 17:30:00,3.611728664976795,2.9444395054820913,scattered clouds,-11.512925464970229
Pune,2025-04-24 20:30:00,3.4281641543565504,3.3322048673179974,clear sky,-11.512925464970229
Pune,2025-04-24 23:30:00,3.312002167289105,3.637586422884246,clear sky,-11.512925464970229
Pune,2025-04-25 02:30:00,3.249599385408561,3.7135723106067173,clear sky,-11.512925464970229
Pune,2025-04-25 05:30:00,3.2023402628973963,3.761200348251675,clear sky,-11.512925464970229
Pune,2025-04-25 08:30:00,3.3652250667457797,3.3322048673179974,clear sky,-11.512925464970229
Pune,2025-04-25 11:30:00,3.5893355999443166,2.772589347239586,clear sky,-11.512925464970229
Pune,2025-04-25 14:30:00,3.6584205043611533,2.7080508677686543,clear sky,-11.512925464970229
Pune,2025-04-25 17:30:00,3.5986814597935615,2.995732773553866,clear sky,-11.512925464970229
Pune,2025-04-25 20:30:00,3.409496515055308,3.4011977149954333,clear sky,-11.512925464970229
Pune,2025-04-25 23:30:00,3.2965777026282095,3.637586422884246,clear sky,-11.512925464970229
Pune,2025-04-26 02:30:00,3.2418111870810344,3.66356190253987,clear sky,-11.512925464970229
Pune,2025-04-26 05:30:00,3.191710567810554,3.737669856378578,clear sky,-11.512925464970229
Pune,2025-04-26 08:30:00,3.3603757343640623,3.3672961748140007,clear sky,-11.512925464970229
Pune,2025-04-26 11:30:00,3.6046825672739815,2.7080508677686543,clear sky,-11.512925464970229
Pune,2025-04-26 14:30:00,3.6735122308543233,2.6390580439007176,clear sky,-11.512925464970229
Pune,2025-04-26 17:30:00,3.6152331830521676,2.9444395054820913,clear sky,-11.512925464970229
Pune,2025-04-26 20:30:00,3.4144429373594902,3.465736215299678,clear sky,-11.512925464970229
Pune,2025-04-26 23:30:00,3.285412722919872,3.8712012192412026,clear sky,-11.512925464970229
Pune,2025-04-27 02:30:00,3.197039539089687,4.043051443273131,clear sky,-11.512925464970229
Pune,2025-04-27 05:30:00,3.1293890958118884,4.262680017886376,clear sky,-11.512925464970229
Pune,2025-04-27 08:30:00,3.3322048673179974,3.688879704113905,clear sky,-11.512925464970229
Pune,2025-04-27 11:30:00,3.57962274703919,2.7080508677686543,clear sky,-11.512925464970229
Pune,2025-04-27 14:30:00,3.674273555402878,2.5649501266920103,clear sky,-11.512925464970229
Pune,2025-04-27 17:30:00,3.6141561773145154,3.091042907903667,clear sky,-11.512925464970229
Pune,2025-04-27 20:30:00,3.416086322563077,3.8286416138803756,clear sky,-11.512925464970229
Faridabad,2025-04-27 20:30:00,3.6607374053031334,1.6094399124321004,clear sky,-11.512925464970229
Bangalore,2025-04-22 23:30:00,3.366951287880038,3.4965078644967376,overcast clouds,-11.512925464970229
Bangalore,2025-04-23 02:30:00,3.283164689844266,3.761200348251675,scattered clouds,-11.512925464970229
Bangalore,2025-04-23 05:30:00,3.1616707746466752,4.0253518693065615,clear sky,-11.512925464970229
Bangalore,2025-04-23 08:30:00,3.2936125421773976,3.806662711992517,few clouds,-11.512925464970229
Bangalore,2025-04-23 11:30:00,3.4781587314402116,3.258096922636793,scattered clouds,-11.512925464970229
Bangalore,2025-04-23 14:30:00,3.5745905879808277,2.8903723134515658,broken clouds,-11.512925464970229
Bangalore,2025-04-23 17:30:00,3.547604154691444,2.8903723134515658,broken clouds,-11.512925464970229
Bangalore,2025-04-23 20:30:00,3.429785162453115,3.218876224868121,overcast clouds,-11.512925464970229
Bangalore,2025-04-23 23:30:00,3.35060594617717,3.433987527065739,overcast clouds,-11.512925464970229
Bangalore,2025-04-24 02:30:00,3.2059936042234907,4.234106649524785,broken clouds,-11.512925464970229
